longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,MedianPrice
-118.98,35.41,36,1482,266.0,640,274,3.875,INLAND,94500
-118.14,34.69,48,1379,327.0,696,304,2.1167,INLAND,94900
-122.62,38.73,21,1425,323.0,727,287,2.1474,INLAND,85300
-121.23,37.87,49,98,24.0,59,26,3.65,INLAND,162500
-118.04,34.04,32,1619,323.0,1492,342,3.5,<1H OCEAN,165100
-117.12,32.73,52,3976,718.0,1750,769,3.4151,NEAR OCEAN,175400
-120.66,40.42,35,1450,325.0,717,297,2.5074,INLAND,66400
-121.2,38.68,9,2200,422.0,938,369,3.4896,INLAND,143800
-121.14,38.77,15,10282,1333.0,3868,1300,6.4789,INLAND,287800
-121.28,38.9,31,1297,259.0,765,240,2.7656,INLAND,93600
-117.24,32.79,17,1149,266.0,403,228,4.1652,NEAR OCEAN,241700
-118.11,33.9,35,2604,495.0,1465,470,4.4896,<1H OCEAN,184600
-118.83,34.14,16,1956,312.0,671,319,6.4001,NEAR OCEAN,321800
-119.52,36.61,33,1225,275.0,1065,248,1.8958,INLAND,55100
-117.42,33.93,32,2885,595.0,1509,590,3.1795,INLAND,125600
-122.26,37.53,4,5233,1109.0,1690,907,6.2007,NEAR BAY,311800
-118.36,34.03,36,1083,342.0,1023,295,2.1324,<1H OCEAN,143800
-119.69,36.77,22,2456,496.0,1720,417,2.6875,INLAND,60600
-121.29,38.02,12,2006,426.0,1849,396,2.5437,INLAND,99000
-117.95,33.67,25,1799,233.0,810,265,8.289,<1H OCEAN,372400
-122.69,38.3,30,3919,743.0,1693,693,3.3827,<1H OCEAN,292100
-118.14,34.69,34,1439,327.0,708,298,3.2699,INLAND,100000
-118.18,33.83,52,2569,484.0,1030,451,4.1301,NEAR OCEAN,268400
-117.08,32.64,38,917,256.0,494,233,1.9241,NEAR OCEAN,150000
-120.45,34.64,40,1051,235.0,574,201,2.0865,NEAR OCEAN,111500
-119.29,34.4,22,3891,657.0,1727,581,4.2656,NEAR OCEAN,241400
-118.23,33.92,32,2698,640.0,1953,613,1.2222,<1H OCEAN,107200
-121.89,37.26,26,1864,331.0,956,325,5.5,<1H OCEAN,231700
-121.43,38.63,43,1009,225.0,604,218,1.6641,INLAND,67000
-119.35,36.32,10,3817,719.0,1686,714,3.8235,INLAND,94600
-118.04,33.93,36,1726,332.0,1293,310,4.3849,<1H OCEAN,144100
-117.33,34.13,30,2335,363.0,1214,311,2.2449,INLAND,93200
-120.68,35.29,37,1354,293.0,753,290,3.25,NEAR OCEAN,225000
-118.29,33.98,46,1118,300.0,786,254,1.4042,<1H OCEAN,110000
-119.41,36.68,18,1802,332.0,945,292,3.4044,INLAND,115300
-122.27,37.73,31,5785,1379.0,2973,1312,3.2689,NEAR BAY,231000
-122.01,37.98,25,1476,336.0,777,297,3.5179,NEAR BAY,165500
-117.68,34.08,21,5662,1185.0,3067,1055,3.3482,INLAND,137300
-120.07,37.34,16,1667,372.0,762,283,1.75,INLAND,87500
-120.1,39.2,20,1703,294.0,409,174,3.087,INLAND,196900
-117.05,32.57,22,2857,516.0,2412,496,4.7337,NEAR OCEAN,127600
-117.72,33.61,26,2653,621.0,774,584,2.49,<1H OCEAN,81100
-118.44,34.0,22,5822,1707.0,3335,1585,3.1579,<1H OCEAN,243100
-121.75,37.68,35,1755,299.0,702,263,5.2443,INLAND,183400
-118.21,34.02,45,792,203.0,872,188,2.6875,<1H OCEAN,129700
-121.27,38.7,16,3747,586.0,1817,590,4.6488,INLAND,145300
-118.07,33.97,36,1887,370.0,1006,329,3.1554,<1H OCEAN,170700
-119.8,36.68,31,2214,432.0,1326,416,2.1691,INLAND,66700
-121.71,39.71,17,2748,556.0,1174,514,3.066,INLAND,102600
-121.79,36.68,22,6912,1513.0,3794,1455,3.0608,<1H OCEAN,168300
-117.97,33.86,12,1370,367.0,1022,296,3.6471,<1H OCEAN,141700
-122.17,37.77,39,1612,342.0,912,322,3.3958,NEAR BAY,141900
-122.48,37.74,52,2841,517.0,1372,517,3.9236,NEAR OCEAN,335000
-122.43,40.47,16,3552,704.0,1801,658,2.1496,INLAND,97700
-118.62,34.17,32,1491,355.0,756,296,3.0404,<1H OCEAN,262800
-121.66,36.37,9,1580,287.0,465,208,6.1668,<1H OCEAN,405800
-118.39,34.18,44,477,91.0,220,112,3.3906,<1H OCEAN,223800
-117.97,33.88,9,1344,279.0,530,265,5.0731,<1H OCEAN,185100
-115.48,32.8,21,1260,246.0,805,239,2.6172,INLAND,88500
-119.27,36.39,17,2076,350.0,998,340,4.3281,INLAND,145700
-121.38,38.59,36,2253,434.0,1018,426,3.2596,INLAND,98700
-117.11,32.64,23,1619,447.0,1025,415,1.858,NEAR OCEAN,67500
-121.3,38.04,8,2668,447.0,1713,444,4.0156,INLAND,117600
-119.02,35.42,40,1089,226.0,520,218,2.2727,INLAND,67200
-118.75,34.1,34,2255,402.0,857,317,4.5333,NEAR OCEAN,377300
-122.33,37.55,51,2565,332.0,870,309,9.3694,NEAR OCEAN,500001
-122.54,37.76,45,1592,325.0,920,322,3.96,NEAR OCEAN,272200
-119.97,36.57,17,1497,308.0,1425,247,2.0313,INLAND,69400
-118.39,34.19,25,3794,989.0,2454,876,2.9982,<1H OCEAN,204200
-117.37,34.1,10,3404,855.0,1656,675,1.6977,INLAND,91300
-121.94,38.38,25,182,48.0,71,52,1.0208,INLAND,78600
-122.12,37.75,28,794,111.0,329,109,7.6923,NEAR BAY,329800
-118.07,34.01,38,2245,444.0,1540,419,3.7986,<1H OCEAN,171000
-122.07,37.33,13,2173,349.0,891,345,8.0158,<1H OCEAN,420000
-117.08,32.8,25,2963,552.0,1162,556,3.625,NEAR OCEAN,184500
-119.74,36.77,30,2427,482.0,1375,518,2.5737,INLAND,76900
-122.23,40.57,18,1633,243.0,750,252,5.1585,INLAND,150800
-118.19,33.97,30,1790,556.0,1827,520,1.7562,<1H OCEAN,181300
-121.83,37.99,16,2919,462.0,1456,453,5.6779,INLAND,164700
-117.91,34.09,20,4327,1037.0,2296,963,3.0441,<1H OCEAN,185400
-117.95,33.78,9,3553,1035.0,2017,986,2.9726,<1H OCEAN,133800
-122.12,37.94,22,4949,626.0,1850,590,10.4549,NEAR BAY,500001
-119.0,36.07,20,1042,183.0,509,175,2.9815,INLAND,73000
-122.03,36.96,18,2677,785.0,1391,656,2.5067,NEAR OCEAN,232600
-119.28,37.11,34,1901,394.0,171,73,3.0729,INLAND,144600
-120.6,35.1,16,3290,686.0,1497,655,2.6875,<1H OCEAN,178200
-117.22,32.83,34,2936,597.0,1512,571,3.7841,NEAR OCEAN,176900
-123.22,39.16,29,6121,1222.0,3595,1189,2.631,<1H OCEAN,109600
-118.24,33.94,39,1215,273.0,1211,265,1.7212,<1H OCEAN,95500
-121.0,37.65,17,484,202.0,198,204,0.6825,INLAND,187500
-118.37,33.99,32,4018,564.0,1400,568,8.6718,<1H OCEAN,439100
-119.5,35.27,23,3827,696.0,1993,617,3.0742,INLAND,57900
-122.26,38.31,33,4518,704.0,1776,669,5.2444,NEAR BAY,281100
-118.19,33.77,35,1574,603.0,820,514,1.2321,NEAR OCEAN,137500
-118.09,34.63,31,1537,416.0,1239,397,1.9722,INLAND,99200
-116.06,34.2,29,1202,290.0,383,156,1.3371,INLAND,66900
-118.44,34.07,35,1973,332.0,1257,296,8.9565,<1H OCEAN,500001
-118.58,34.19,27,4286,1071.0,2863,1033,3.3125,<1H OCEAN,222800
-117.12,32.8,29,2863,534.0,1392,522,3.8719,NEAR OCEAN,174200
-118.22,34.13,47,1585,420.0,949,366,2.7098,<1H OCEAN,173800
-121.87,37.66,39,522,116.0,161,102,2.4896,INLAND,238500
-118.22,33.98,18,1781,765.0,1913,702,1.2059,<1H OCEAN,255000
-116.58,33.09,36,992,224.0,334,126,3.0089,INLAND,134400
-120.45,34.87,4,1533,221.0,545,191,7.5696,<1H OCEAN,328700
-121.67,36.58,11,5892,837.0,2327,812,6.1551,<1H OCEAN,291800
-117.05,34.04,23,3967,766.0,1518,698,2.29,INLAND,111800
-118.33,34.0,47,1671,388.0,895,317,2.2054,<1H OCEAN,121500
-121.88,37.3,42,1867,398.0,927,389,4.325,<1H OCEAN,247000
-117.89,33.72,25,4343,847.0,3872,850,4.65,<1H OCEAN,197800
-117.66,34.13,17,3229,405.0,1289,407,6.3842,INLAND,307100
-121.93,37.25,36,1089,182.0,535,170,4.69,<1H OCEAN,252600
-121.86,37.32,13,2519,581.0,2094,530,4.3621,<1H OCEAN,173400
-117.37,34.0,36,730,155.0,476,142,2.4306,INLAND,88900
-121.86,37.35,35,2391,605.0,1886,595,2.5551,<1H OCEAN,182100
-120.99,38.69,5,5743,1074.0,2651,962,4.1163,INLAND,172500
-118.35,34.07,52,2315,356.0,894,345,4.1328,<1H OCEAN,500001
-117.89,33.88,33,1582,256.0,771,240,5.3836,<1H OCEAN,229600
-121.94,37.53,33,2095,342.0,941,304,5.761,<1H OCEAN,259600
-118.22,33.98,30,1971,645.0,2650,605,2.0357,<1H OCEAN,169900
-118.1,33.86,21,3052,624.0,1588,568,4.3397,<1H OCEAN,268100
-117.13,32.98,5,2276,311.0,1158,317,6.4321,<1H OCEAN,271900
-122.32,41.31,45,1393,294.0,521,249,1.1915,INLAND,71900
-118.26,33.83,28,4112,861.0,3211,841,4.4539,<1H OCEAN,192200
-117.94,33.92,28,639,179.0,1062,169,3.0588,<1H OCEAN,145200
-122.12,37.38,34,1443,218.0,504,200,8.4709,NEAR BAY,500001
-117.93,33.73,27,3662,834.0,3009,743,3.9816,<1H OCEAN,179500
-117.21,34.51,17,4379,629.0,1720,595,5.086,INLAND,148400
-122.64,38.24,52,1621,393.0,635,349,2.5202,<1H OCEAN,244000
-122.12,37.68,40,1553,253.0,724,267,4.38,NEAR BAY,196400
-118.17,34.02,34,760,219.0,968,202,1.7813,<1H OCEAN,145000
-118.19,33.78,31,1648,484.0,898,457,1.5844,NEAR OCEAN,162500
-122.03,37.37,9,2966,770.0,1430,740,3.0047,<1H OCEAN,256000
-122.41,37.75,52,1919,404.0,1483,421,3.4063,NEAR BAY,253900
-117.02,32.7,22,2756,516.0,1849,486,4.1837,NEAR OCEAN,125400
-117.91,33.61,36,3082,455.0,771,365,11.216,<1H OCEAN,500001
-120.14,34.6,22,2136,465.0,1143,409,2.9479,NEAR OCEAN,243100
-121.99,36.96,16,875,201.0,300,157,2.625,NEAR OCEAN,377300
-119.72,34.43,36,1156,309.0,521,304,2.6014,<1H OCEAN,320600
-118.24,33.98,30,861,250.0,1062,231,1.75,<1H OCEAN,115400
-118.04,33.78,25,3715,575.0,1640,572,5.7705,<1H OCEAN,247100
-122.09,37.98,14,5381,871.0,2296,872,5.6875,NEAR BAY,211000
-118.56,34.23,36,2406,432.0,1242,454,4.6944,<1H OCEAN,221800
-118.16,34.69,35,3114,583.0,1974,545,3.9028,INLAND,126800
-118.42,34.02,22,3292,1134.0,1655,898,3.1746,<1H OCEAN,348800
-121.55,38.55,10,6227,1164.0,2909,1077,4.106,INLAND,115900
-121.35,37.97,33,3656,681.0,1698,671,3.1406,INLAND,93900
-117.08,32.6,24,1901,490.0,1334,476,2.2544,NEAR OCEAN,121900
-117.11,33.19,15,3154,488.0,1656,429,5.0461,<1H OCEAN,222400
-117.22,32.83,17,1124,187.0,553,205,5.7451,NEAR OCEAN,237300
-119.95,38.95,22,1058,352.0,851,269,2.02,INLAND,87500
-118.15,33.79,25,4013,1097.0,2297,969,3.0453,NEAR OCEAN,185900
-122.04,37.63,33,952,172.0,369,159,3.2331,NEAR BAY,226700
-118.34,34.03,46,2437,502.0,1151,477,2.4444,<1H OCEAN,134100
-121.03,37.68,27,1956,327.0,1004,307,3.7857,INLAND,110500
-116.96,33.79,21,2990,691.0,2108,660,2.0135,INLAND,83000
-122.95,40.71,26,2231,421.0,987,364,2.4792,INLAND,88800
-121.58,39.15,38,1756,396.0,837,401,1.9122,INLAND,55500
-117.61,33.45,6,950,184.0,426,186,4.7237,NEAR OCEAN,220700
-118.53,34.45,10,5509,969.0,3002,959,5.5981,<1H OCEAN,220100
-117.05,33.01,17,3430,425.0,1468,433,10.6186,<1H OCEAN,429300
-118.21,34.06,52,470,115.0,434,123,2.095,<1H OCEAN,109100
-124.18,40.62,35,952,178.0,480,179,3.0536,NEAR OCEAN,107000
-117.12,32.72,36,6096,1285.0,3093,1229,3.37,NEAR OCEAN,159100
-118.16,33.9,28,2410,616.0,2399,594,2.7339,<1H OCEAN,156700
-117.12,32.69,46,200,77.0,180,65,1.0658,NEAR OCEAN,93800
-122.21,37.81,52,1389,212.0,510,224,5.2402,NEAR BAY,296400
-119.76,36.73,39,1553,363.0,1449,341,1.4419,INLAND,45500
-121.55,39.51,50,1050,288.0,485,260,1.1607,INLAND,51700
-117.99,33.87,34,1239,307.0,869,291,3.59,<1H OCEAN,161900
-119.71,36.73,19,3972,585.0,1586,560,5.2608,INLAND,151400
-117.93,33.63,10,2766,732.0,1332,646,4.6161,<1H OCEAN,226300
-121.42,38.56,21,2066,748.0,2548,734,1.3571,INLAND,55000
-118.43,34.26,37,1269,348.0,1835,335,3.2583,<1H OCEAN,147200
-120.85,37.78,15,3553,659.0,1684,611,3.3169,INLAND,131200
-118.02,33.95,36,1632,295.0,797,283,4.2292,<1H OCEAN,179500
-118.36,34.08,45,2195,483.0,1265,455,3.3864,<1H OCEAN,397900
-117.81,33.69,5,1256,256.0,880,288,2.4233,<1H OCEAN,450000
-122.06,37.35,31,1795,281.0,872,282,8.0599,<1H OCEAN,381800
-122.19,37.78,49,1183,205.0,496,209,5.2328,NEAR BAY,174200
-121.3,38.67,20,1234,208.0,649,211,4.8523,INLAND,143000
-118.37,33.92,39,1073,206.0,556,204,4.8611,<1H OCEAN,245600
-121.83,37.27,8,4454,1058.0,2595,1027,4.5615,<1H OCEAN,282600
-116.6,33.49,16,3730,827.0,1346,592,2.183,INLAND,113500
-118.83,34.18,23,5647,786.0,2050,738,6.3586,<1H OCEAN,348300
-118.58,34.12,42,718,140.0,324,131,6.4018,<1H OCEAN,500001
-119.14,34.17,16,1593,353.0,836,357,2.726,NEAR OCEAN,67500
-118.47,34.21,34,2512,603.0,1805,584,2.9735,<1H OCEAN,220000
-115.85,34.2,34,3868,1257.0,890,423,1.3571,INLAND,41000
-122.45,37.77,52,3095,682.0,1269,639,3.575,NEAR BAY,500001
-121.07,39.13,8,4839,832.0,1977,762,4.0848,INLAND,155900
-118.36,34.12,26,3902,610.0,1468,632,8.5136,<1H OCEAN,500001
-122.27,37.77,52,2252,388.0,1033,434,5.5337,NEAR BAY,372000
-118.3,33.87,27,3144,722.0,1510,680,3.1597,<1H OCEAN,214700
-120.15,39.15,25,1669,348.0,163,78,5.75,INLAND,176600
-117.16,33.06,16,1988,279.0,770,252,5.8661,NEAR OCEAN,404500
-122.52,37.97,33,563,194.0,265,169,2.75,NEAR BAY,231300
-117.21,34.04,14,3063,426.0,1570,419,6.2917,INLAND,224700
-117.07,33.13,17,6817,1632.0,4526,1474,2.6152,<1H OCEAN,135300
-118.19,33.89,31,886,224.0,1154,247,2.1071,<1H OCEAN,99500
-119.53,34.4,14,1671,383.0,1079,365,3.1389,<1H OCEAN,248700
-117.36,33.2,19,2129,562.0,1323,525,2.9539,NEAR OCEAN,169900
-121.28,38.77,6,3819,550.0,1738,587,5.8718,INLAND,201400
-118.15,34.16,52,1925,597.0,2258,594,1.6921,<1H OCEAN,162500
-118.2,33.77,24,2404,819.0,1566,753,1.5076,NEAR OCEAN,145800
-121.44,38.52,36,3446,950.0,2460,847,1.6521,INLAND,69700
-119.03,35.34,34,2221,436.0,1131,408,3.0486,INLAND,68500
-121.22,37.8,28,2608,576.0,1719,554,2.1186,INLAND,94400
-117.48,34.1,30,2287,531.0,1796,503,2.5833,INLAND,90600
-115.51,33.12,21,1024,218.0,890,232,2.101,INLAND,46700
-122.52,37.92,47,793,163.0,334,151,5.8509,NEAR BAY,317800
-122.15,37.74,49,1494,316.0,611,288,2.2,NEAR BAY,187500
-121.88,37.44,17,1621,299.0,1028,293,5.2722,<1H OCEAN,186900
-118.22,34.05,41,1422,478.0,1640,434,1.6122,<1H OCEAN,157100
-122.06,40.55,17,3057,577.0,1497,556,3.5189,INLAND,101000
-122.65,38.99,16,4279,951.0,1596,666,1.8571,INLAND,75900
-118.08,34.13,39,788,128.0,413,139,5.9546,INLAND,396700
-122.04,37.94,24,5732,873.0,2444,888,5.6292,NEAR BAY,231400
-118.72,34.14,7,23866,4407.0,9873,4012,5.4032,NEAR OCEAN,318500
-121.97,37.35,35,1880,370.0,926,321,4.2273,<1H OCEAN,269900
-122.24,40.18,39,2191,493.0,1307,499,1.6483,INLAND,60800
-117.01,32.76,22,3626,824.0,1800,769,2.8594,<1H OCEAN,189600
-117.92,33.84,45,2019,394.0,1549,377,4.6111,<1H OCEAN,223000
-118.3,34.1,37,5305,1980.0,3895,1874,2.0672,<1H OCEAN,283300
-118.35,34.09,35,1989,634.0,1108,593,1.6081,<1H OCEAN,288900
-118.22,34.08,34,1709,562.0,2105,503,1.9704,<1H OCEAN,152100
-117.51,33.88,24,3044,602.0,2541,564,4.131,INLAND,123800
-122.46,37.69,26,4302,1125.0,3320,1100,3.4375,NEAR OCEAN,277700
-117.29,33.72,19,2248,427.0,1207,368,2.817,<1H OCEAN,110000
-118.36,33.88,44,1362,237.0,709,247,4.4271,<1H OCEAN,336200
-118.34,34.02,49,1609,371.0,896,389,2.5156,<1H OCEAN,136600
-120.75,37.69,24,2282,423.0,1167,398,3.8214,INLAND,116100
-117.3,34.52,34,4493,838.0,2335,779,3.1635,INLAND,74300
-117.41,33.95,37,1462,257.0,849,287,3.0542,INLAND,123900
-122.39,37.72,28,1609,340.0,1064,290,1.1125,NEAR BAY,206300
-118.42,34.06,52,1881,334.0,640,321,6.871,<1H OCEAN,500001
-118.03,33.9,35,1434,279.0,744,252,3.7308,<1H OCEAN,202400
-119.45,36.58,18,1425,280.0,753,266,3.7813,INLAND,87300
-122.32,37.95,35,1612,354.0,887,331,2.5769,NEAR BAY,146100
-117.92,33.75,8,2325,598.0,1511,565,3.3629,<1H OCEAN,137500
-122.62,38.24,19,1687,253.0,893,257,6.204,<1H OCEAN,201800
-116.99,33.77,7,10352,2007.0,3559,1689,2.2925,INLAND,113100
-118.94,34.16,3,1170,148.0,493,142,8.0428,<1H OCEAN,500001
-122.18,37.74,46,2103,391.0,1339,354,2.2467,NEAR BAY,88900
-120.38,39.82,10,1262,258.0,510,209,2.1667,INLAND,92800
-121.9,38.01,16,2604,454.0,1696,481,4.6628,INLAND,136000
-118.44,34.22,39,1529,344.0,913,314,3.325,<1H OCEAN,178200
-120.69,35.52,26,2758,571.0,1291,522,2.925,<1H OCEAN,181400
-119.01,35.3,7,8596,1597.0,4893,1520,3.9054,INLAND,80900
-118.05,33.99,42,2480,401.0,1085,438,5.193,<1H OCEAN,263400
-118.42,34.15,18,1880,420.0,681,333,4.3214,<1H OCEAN,372300
-121.32,38.01,20,1903,395.0,919,359,2.6765,INLAND,96400
-122.37,40.54,28,2213,390.0,1096,378,3.6923,INLAND,86900
-120.82,37.05,15,1385,288.0,775,255,1.933,INLAND,140600
-118.35,33.97,33,1495,474.0,1272,447,2.0694,<1H OCEAN,143500
-119.08,36.21,20,1911,389.0,1241,348,2.5156,INLAND,59300
-116.21,33.71,19,3114,787.0,3157,772,1.7083,INLAND,82200
-117.63,34.02,13,4864,729.0,2780,723,5.6168,INLAND,175400
-121.27,37.56,31,1223,330.0,1067,245,2.8558,INLAND,100000
-121.95,37.25,34,2906,544.0,1282,522,5.5127,<1H OCEAN,268200
-118.03,34.58,4,9849,1780.0,4546,1598,4.0729,INLAND,154300
-122.29,37.83,52,1121,211.0,554,187,3.3929,NEAR BAY,75700
-120.19,38.42,11,1568,369.0,82,33,3.125,INLAND,77500
-118.26,33.97,46,1086,249.0,880,250,1.5962,<1H OCEAN,95700
-119.69,36.82,15,3303,512.0,1687,505,4.81,INLAND,93600
-116.95,32.77,25,3308,421.0,1201,414,6.3191,<1H OCEAN,303400
-119.73,36.75,39,1745,321.0,901,303,3.1719,INLAND,67900
-122.09,37.91,18,9576,1455.0,3486,1380,7.0895,NEAR BAY,306900
-118.24,33.85,25,9594,1489.0,5237,1496,5.9684,<1H OCEAN,193300
-122.23,37.81,52,1433,229.0,612,213,4.7708,NEAR BAY,314700
-117.14,32.93,16,2412,419.0,1612,422,4.5086,<1H OCEAN,171100
-122.27,37.86,52,1088,305.0,486,267,2.6071,NEAR BAY,250000
-117.92,34.12,32,2552,576.0,2161,548,2.9459,<1H OCEAN,144400
-121.45,38.51,29,4221,901.0,2294,850,2.2245,INLAND,75900
-117.32,34.01,23,3021,527.0,1580,533,4.4063,INLAND,129900
-122.44,37.74,23,184,44.0,118,40,4.5375,NEAR BAY,350000
-122.33,37.94,44,1769,332.0,828,309,4.0526,NEAR BAY,150800
-122.42,37.75,52,2708,762.0,1460,741,2.9052,NEAR BAY,400000
-117.08,33.14,15,1497,250.0,827,239,4.3846,<1H OCEAN,154200
-118.46,34.01,46,1379,239.0,688,269,6.8901,<1H OCEAN,500001
-118.12,33.94,35,1813,313.0,825,316,5.2485,<1H OCEAN,323800
-118.3,34.03,37,2781,766.0,2586,729,1.8564,<1H OCEAN,187500
-115.72,32.75,16,348,99.0,123,54,2.0938,INLAND,87500
-121.75,37.35,18,1947,250.0,605,184,8.1871,<1H OCEAN,500001
-117.82,33.81,25,2662,402.0,1247,401,5.4395,<1H OCEAN,244000
-118.09,34.09,40,855,208.0,745,222,3.0125,<1H OCEAN,224000
-121.37,38.56,19,6308,1167.0,3012,1112,2.9464,INLAND,113500
-117.98,33.74,16,4636,908.0,2341,825,4.4261,<1H OCEAN,304700
-122.74,38.48,12,4174,670.0,1882,647,4.551,<1H OCEAN,178300
-121.86,37.37,15,8162,2124.0,8793,2086,3.3306,<1H OCEAN,210300
-117.89,34.14,15,4644,967.0,2855,867,3.3654,<1H OCEAN,222100
-119.25,35.77,35,1618,378.0,1449,398,1.6786,INLAND,56500
-118.42,34.23,33,2478,457.0,1567,446,5.6629,<1H OCEAN,186700
-120.35,37.86,25,287,57.0,118,50,2.3056,INLAND,162500
-119.46,35.13,46,2745,543.0,1423,482,2.1955,INLAND,26900
-119.08,35.34,18,4070,512.0,1580,540,10.5941,INLAND,245800
-118.03,33.85,30,2320,448.0,1434,452,4.0865,<1H OCEAN,203700
-118.4,33.87,45,2093,497.0,842,472,6.3231,<1H OCEAN,500001
-117.04,32.98,16,1332,196.0,640,193,6.0226,<1H OCEAN,192900
-122.72,40.17,16,396,78.0,188,72,1.3889,INLAND,87500
-118.33,34.1,43,2732,1646.0,3049,1429,1.3157,<1H OCEAN,333300
-122.26,37.51,46,672,149.0,351,136,5.3264,NEAR OCEAN,258100
-122.42,37.79,52,3511,1232.0,2452,1131,2.5013,NEAR BAY,275000
-118.14,33.86,37,1404,257.0,652,258,4.2062,<1H OCEAN,195400
-121.8,37.23,18,2581,358.0,1284,377,6.7385,<1H OCEAN,272400
-120.66,35.46,17,3748,609.0,1860,612,4.5179,<1H OCEAN,225600
-118.16,33.84,36,2444,432.0,1199,424,4.1538,<1H OCEAN,218800
-122.47,37.76,52,4001,809.0,1886,756,3.3239,NEAR BAY,350000
-122.14,37.86,20,6201,1182.0,2415,1141,4.5744,NEAR BAY,314000
-121.37,38.66,9,3184,779.0,1929,769,2.3844,INLAND,86000
-118.17,34.04,44,691,155.0,613,142,1.9667,<1H OCEAN,133900
-118.46,34.0,44,941,230.0,493,206,3.6458,<1H OCEAN,325800
-121.3,38.13,26,2256,360.0,937,372,5.0528,INLAND,153700
-118.35,33.99,45,1764,401.0,679,334,3.2021,<1H OCEAN,222100
-117.96,33.68,26,1374,234.0,731,244,6.0905,<1H OCEAN,224800
-118.4,33.88,35,1753,296.0,615,275,7.5,<1H OCEAN,500001
-121.83,37.26,15,3243,551.0,1752,551,5.5849,<1H OCEAN,257400
-122.15,38.06,10,3008,532.0,1381,522,5.3661,NEAR BAY,195800
-121.83,37.3,16,5684,1386.0,4203,1318,3.1964,<1H OCEAN,185800
-121.83,38.0,15,6365,1646.0,3838,1458,2.5495,INLAND,103600
-118.36,33.92,26,3695,1144.0,2308,1009,2.6667,<1H OCEAN,229300
-118.55,34.17,36,2127,297.0,761,274,7.8392,<1H OCEAN,500001
-123.72,41.09,19,1970,431.0,1166,363,1.8208,<1H OCEAN,50000
-121.47,38.63,29,2197,520.0,1374,483,2.1889,INLAND,69300
-124.11,40.81,23,959,212.0,425,175,2.5536,NEAR OCEAN,96100
-119.79,36.29,6,1265,227.0,764,246,4.2917,INLAND,104200
-122.7,38.34,19,2987,676.0,1782,688,2.8261,<1H OCEAN,154500
-118.31,34.04,37,2338,686.0,2376,630,1.767,<1H OCEAN,170300
-122.49,37.73,36,1821,292.0,742,298,5.6204,NEAR OCEAN,406200
-119.74,36.75,47,2236,418.0,1042,397,2.9545,INLAND,59600
-122.42,38.31,18,1479,246.0,550,217,4.7356,NEAR BAY,333300
-117.07,33.15,15,2994,522.0,1231,503,3.2024,<1H OCEAN,180400
-121.39,38.64,33,1503,282.0,652,229,3.6937,INLAND,99300
-121.84,37.37,15,3315,1042.0,2749,1059,2.3199,<1H OCEAN,140100
-119.14,34.23,8,243,75.0,102,80,2.5714,NEAR OCEAN,500001
-118.01,33.93,31,3395,742.0,1886,737,4.4118,<1H OCEAN,174400
-117.69,34.07,35,3222,559.0,1970,550,3.7083,INLAND,131000
-121.64,37.85,22,1999,415.0,967,320,4.4583,INLAND,253900
-117.71,34.02,17,12689,2426.0,7343,2230,3.6361,INLAND,157700
-122.06,37.65,33,1227,286.0,848,291,3.8036,NEAR BAY,158200
-117.17,32.81,26,2424,388.0,974,375,4.739,NEAR OCEAN,184100
-121.94,37.34,41,2151,473.0,1092,469,3.7321,<1H OCEAN,250000
-117.95,33.67,25,1611,383.0,554,327,3.0417,<1H OCEAN,137300
-118.26,34.07,30,929,238.0,763,214,2.5227,<1H OCEAN,187500
-119.15,34.17,23,2239,537.0,784,497,1.6038,NEAR OCEAN,194300
-117.33,33.23,15,1905,416.0,1258,388,3.33,NEAR OCEAN,127900
-118.29,34.03,38,1501,437.0,1777,441,2.0848,<1H OCEAN,135200
-117.94,33.94,30,1596,307.0,845,309,4.5096,<1H OCEAN,241100
-118.34,33.84,36,1407,231.0,676,231,5.269,<1H OCEAN,331900
-121.81,37.29,15,5957,1037.0,3838,997,6.2907,<1H OCEAN,253100
-117.27,34.48,8,1794,276.0,690,271,3.662,INLAND,165300
-118.02,34.62,38,248,55.0,261,53,2.1413,INLAND,96900
-118.42,34.31,19,6755,1443.0,4205,1395,3.9583,<1H OCEAN,163200
-119.88,36.85,8,2580,372.0,1111,393,7.5,INLAND,256200
-122.45,37.72,47,1773,345.0,1083,315,4.475,NEAR BAY,221200
-118.24,34.07,27,223,80.0,249,82,1.6136,<1H OCEAN,137500
-117.96,34.09,30,2686,613.0,2477,573,3.4427,INLAND,160800
-117.13,32.74,46,3355,768.0,1457,708,2.6604,NEAR OCEAN,170100
-120.08,34.62,11,3478,588.0,1693,582,4.6554,NEAR OCEAN,272300
-122.06,37.63,23,1939,356.0,841,364,3.3611,NEAR BAY,169200
-116.97,32.79,32,1255,338.0,782,302,2.6635,<1H OCEAN,113600
-118.32,33.97,52,1590,302.0,844,295,2.7139,<1H OCEAN,164900
-117.23,33.77,5,2108,496.0,1666,461,2.0,INLAND,83000
-122.17,38.07,15,2125,278.0,857,272,6.4599,NEAR BAY,219700
-116.9,32.9,19,3090,552.0,1621,520,4.0806,<1H OCEAN,189200
-123.39,38.99,28,1416,294.0,812,258,3.4063,<1H OCEAN,109400
